4.5 98.5 0.5 1.4613790829975675 
1.5 97.5 0.5 1.488832948625466 
2.5 97.5 0.5 1.0710813626070612 
4.5 97.5 0.5 1.5787598914075203 
30.5 87.5 0.5 -0.21437029456504408 
68.5 64.5 0.5 0.20491519959327276 
58.5 4.5 0.5 0.18605895436497333 
22.5 20.5 0.5 0.6315587090908974 
70.5 52.5 0.5 0.3788529867561754 
24.5 35.5 0.5 -0.8914389415225056 
60.5 31.5 0.5 1.1045083135189997 
48.5 44.5 0.5 1.05480848853649 
60.5 4.5 0.5 -1.5787598914075667 
98.5 53.5 0.5 -1.1570976254344782 
88.5 60.5 0.5 0.23333902807000229 
68.5 84.5 0.5 -0.31985601476117087 
48.5 16.5 0.5 0.9193097358984271 
42.5 76.5 0.5 -0.7489712355155906 
4.5 41.5 0.5 -0.8508837091611664 
36.5 78.5 0.5 0.14853720196561593 
52.5 64.5 0.5 2.5404778403292956 
2.5 78.5 0.5 -1.0075862270346516 
38.5 75.5 0.5 -0.5760585002261347 
64.5 52.5 0.5 -0.027752213444251383 
30.5 94.5 0.5 0.5117070087146178 
48.5 73.5 0.5 0.1954783887923126 
38.5 7.5 0.5 -1.3159468489754949 
0.5 3.5 0.5 -0.41891706921231875 
42.5 23.5 0.5 0.07406405053743992 
20.5 52.5 0.5 0.7612722539937269 
62.5 29.5 0.5 0.9335161942052125 
96.5 27.5 0.5 0.055525813769620624 
82.5 47.5 0.5 0.17665599968414547 
50.5 27.5 0.5 1.1753557910868533 
42.5 49.5 0.5 -1.1045083135190192 
38.5 40.5 0.5 0.7489712355155816 
4.5 27.5 0.5 -0.9479136030277386 
54.5 22.5 0.5 2.2287542897112074 
4.5 92.5 0.5 1.194014417739791 
2.5 51.5 0.5 0.9479136030277243 
52.5 59.5 0.5 0.7008528758364826 
4.5 84.5 0.5 0.5011917874583249 
82.5 74.5 0.5 0.2619526723444572 
42.5 30.5 0.5 1.5174572082186137 
90.5 69.5 0.5 0.009249691425632145 
76.5 69.5 0.5 -0.7367825180609868 
58.5 62.5 0.5 1.1216938670015124 
58.5 47.5 0.5 1.4900503497727868e-08 
60.5 31.5 0.5 0.459665345742559 
40.5 3.5 0.5 -0.9923368817712056 
2.5 27.5 0.5 -5.257166644037667 
46.5 31.5 0.5 1.2526527583565636 
78.5 16.5 0.5 -0.6203075152432749 
18.5 28.5 0.5 -0.5651735669250628 
68.5 0.5 0.5 -1.5473817655563988 
28.5 29.5 0.5 0.5651735669250575 
48.5 33.5 0.5 0.8508837091611547 
62.5 53.5 0.5 0.4907316939763158 
6.5 95.5 0.5 0.42903649210405015 
68.5 17.5 0.5 -0.8246081334147813 
32.5 14.5 0.5 -1.0548084885365072 
74.5 33.5 0.5 0.5760585002261283 
12.5 46.5 0.5 -1.3382596551215804 
14.5 92.5 0.5 0.09262777959114676 
40.5 97.5 0.5 0.9052864355564805 
14.5 42.5 0.5 0.5222791171172145 
64.5 73.5 0.5 -0.27153724808976154 
76.5 15.5 0.5 0.5436013067400567 
44.5 48.5 0.5 -1.1392172537322898 
80.5 3.5 0.5 -0.5222791171172192 
60.5 11.5 0.5 0.02775221344425427 
68.5 5.5 0.5 -0.24285454413596974 
92.5 68.5 0.5 -0.4088403645471379 
82.5 50.5 0.5 -2.5404778403296766 
62.5 96.5 0.5 -1.1216938670015328 
60.5 51.5 0.5 -0.6658060843219885 
28.5 20.5 0.5 0.31013597349171795 
68.5 40.5 0.5 0.43920004220711606 
88.5 11.5 0.5 -0.6543053052692884 
18.5 53.5 0.5 0.1112234884374943 
76.5 70.5 0.5 -0.2811468339696106 
84.5 71.5 0.5 0.6773956111386268 
80.5 38.5 0.5 -0.35905066781043393 
48.5 77.5 0.5 0.2715372480897609 
16.5 86.5 0.5 -0.09262777959114477 
40.5 94.5 0.5 -0.009249691425629258 
98.5 36.5 0.5 -0.7612722539937363 
10.5 53.5 0.5 0.4494091652989469 
92.5 74.5 0.5 -1.2731860449939392 
48.5 36.5 0.5 1.811194826330955 
46.5 19.5 0.5 0.3393881637972036 
44.5 39.5 0.5 0.5543551890929661 
20.5 32.5 0.5 0.1578959950477863 
4.5 56.5 0.5 0.21437029456504408 
40.5 14.5 0.5 0.99233688177119 
4.5 89.5 0.5 0.8914389415224927 
44.5 49.5 0.5 -1.3612593813429354 
44.5 85.5 0.5 0.35905066781043216 
14.5 99.5 0.5 1.9161142753128795 
30.5 58.5 0.5 -0.3988050042127518 
92.5 7.5 0.5 0.7736895587251896 
48.5 86.5 0.5 0.8777603093806972 
54.5 13.5 0.5 0.8246081334147702 
28.5 40.5 0.5 -0.798889911501423 
62.5 44.5 0.5 -0.29078245298984506 
66.5 97.5 0.5 -0.14853720196561504 
82.5 9.5 0.5 0.037006643585206556 
66.5 51.5 0.5 0.7247022910442895 
68.5 48.5 0.5 -0.5011917874583296 
6.5 98.5 0.5 0.7988899115014125 
10.5 29.5 0.5 -0.4803250204975824 
8.5 55.5 0.5 -0.18605895436497244 
52.5 57.5 0.5 1.2130982629345937 
42.5 13.5 0.5 0.9773148742152916 
68.5 88.5 0.5 -0.9052864355564932 
16.5 76.5 0.5 -1.4095534308727211 
24.5 41.5 0.5 -0.6890768473737774 
70.5 17.5 0.5 -0.8642439714626251 
10.5 80.5 0.5 -0.6315587090909038 
70.5 73.5 0.5 -0.9773148742153068 
18.5 63.5 0.5 -1.0876429245645025 
16.5 76.5 0.5 -1.5174572082186553 
92.5 33.5 0.5 -2.1295312619274984 
48.5 80.5 0.5 -1.252652758356589 
50.5 9.5 0.5 -0.6773956111386348 
82.5 40.5 0.5 -1.683641776065272 
50.5 81.5 0.5 -0.07406405053743748 
70.5 43.5 0.5 1.1392172537322693 
50.5 96.5 0.5 -1.213098262934618 
70.5 51.5 0.5 -0.3888096477823417 
48.5 66.5 0.5 1.273186044993913 
52.5 35.5 0.5 1.1570976254344574 
0.5 26.5 0.5 -0.46997010837494435 
88.5 86.5 0.5 -1.9161142753129696 
66.5 20.5 0.5 0.7862273211580003 
94.5 9.5 0.5 -0.9625102330264895 
38.5 41.5 0.5 0.10192122821831218 
86.5 24.5 0.5 -2.047689792181541 
26.5 29.5 0.5 0.3492025396489147 
34.5 50.5 0.5 0.41891706921231586 
56.5 68.5 0.5 2.9035112559376226 
52.5 39.5 0.5 0.7367825180609777 
26.5 71.5 0.5 -1.977629860013287 
44.5 19.5 0.5 -0.1298577425395473 
76.5 36.5 0.5 -1.232634444923303 
20.5 29.5 0.5 -0.12053538349358206 
78.5 61.5 0.5 -1.6117742768822116 
66.5 25.5 0.5 0.06479214848637893 
98.5 84.5 0.5 -1.8610959702831018 
34.5 61.5 0.5 -0.5436013067400622 
48.5 64.5 0.5 2.047689792181422 
80.5 74.5 0.5 -1.1753557910868753 
14.5 47.5 0.5 0.2811468339696097 
58.5 29.5 0.5 0.4803250204975782 
0.5 89.5 0.5 0.2907824529898442 
14.5 26.5 0.5 -0.01850016032479962 
54.5 67.5 0.5 1.0876429245644843 
58.5 93.5 0.5 -0.4494091652989507 
80.5 29.5 0.5 -0.33938816379720493 
16.5 44.5 0.5 -0.13919140117007478 
90.5 73.5 0.5 -0.8777603093807094 
92.5 73.5 0.5 0.46997010837494035 
4.5 97.5 0.5 1.5787598914075203 
92.5 29.5 0.5 -0.300445146178167 
24.5 62.5 0.5 0.8376736277463521 
18.5 58.5 0.5 0.3689337430930566 
22.5 98.5 0.5 0.665806084321981 
84.5 80.5 0.5 -0.5117070087146229 
68.5 6.5 0.5 -1.6466452016115432 
8.5 41.5 0.5 -0.2619526723444576 
40.5 73.5 0.5 -1.0388102451311034 
60.5 32.5 0.5 2.129531261927356 
50.5 70.5 0.5 1.2326344449232787 
70.5 29.5 0.5 0.654305305269281 
44.5 60.5 0.5 0.5329099262608659 
78.5 50.5 0.5 -0.5980366264944026 
66.5 29.5 0.5 -0.3296063706736765 
44.5 69.5 0.5 0.5870121188958746 
98.5 25.5 0.5 -0.7862273211580102 
14.5 25.5 0.5 0.12985774253954885 
88.5 34.5 0.5 -0.17665599968414503 
60.5 41.5 0.5 0.6890768473737695 
44.5 63.5 0.5 1.0230735544266438 
64.5 65.5 0.5 1.3382596551215507 
62.5 91.5 0.5 -0.6091343042356268 
58.5 73.5 0.5 1.6466452016114905 
92.5 28.5 0.5 0.04626424497985515 
68.5 66.5 0.5 0.24285454413596907 
34.5 5.5 0.5 -1.2942706314259724 
34.5 52.5 0.5 -0.08334232469504088 
98.5 32.5 0.5 -0.45966534574256257 
74.5 77.5 0.5 -0.3788529867561776 
18.5 42.5 0.5 0.25239210087644026 
